,paper_id,all_content,only_nouns,keywords
62,1604,"['improv', 'suppli', 'chain', 'perform', 'share', 'advanc', 'demand', 'inform', 'paper', 'analyz', 'share', 'advanc', 'demand', 'inform', 'adi', 'improv', 'suppli', 'chain', 'perform', 'consid', 'type', 'adi', 'aggreg', 'adi', 'adi', 'detail', 'adi', 'adi', 'adi', 'custom', 'share', 'manufactur', 'inform', 'place', 'order', 'product', 'time', 'period', 'share', 'inform', 'product', 'order', 'potenti', 'manufactur', 'receiv', 'order', 'adi', 'custom', 'addit', 'share', 'inform', 'product', 'order', 'manufactur', 'receiv', 'order', 'remain', 'uncertain', 'develop', 'solv', 'mathemat', 'model', 'suppli', 'chain', 'adi', 'share', 'deriv', 'exact', 'express', 'close', 'form', 'approxim', 'expect', 'cost', 'expect', 'base', 'stock', 'level', 'variat', 'product', 'quantiti', 'manufactur', 'custom', 'benefit', 'share', 'adi', 'share', 'adi', 'increas', 'bullwhip', 'effect', 'certain', 'condit', 'optim', 'collect', 'adi', 'custom', 'studi', 'suppli', 'chain', 'suppli', 'chain', 'arbitrari', 'number', 'product', 'ident', 'demand', 'rate', 'suppli', 'chain', 'product', 'arbitrari', 'demand', 'rate', 'suppli', 'chain', 'analyz', 'valu', 'adi', 'adi', 'depend', 'characterist', 'suppli', 'chain', 'qualiti', 'share', 'inform', 'identifi', 'condit', 'share', 'adi', 'adi', 'significantli', 'reduc', 'cost', 'result', 'use', 'decis', 'maker', 'analyz', 'cost', 'save', 'achiev', 'share', 'adi', 'help', 'determin', 'share', 'adi', 'benefici', 'suppli', 'chain']","['suppli', 'chain', 'perform', 'advanc', 'demand', 'inform', 'paper', 'analyz', 'advanc', 'demand', 'inform', 'suppli', 'chain', 'perform', 'type', 'adi', 'adi', 'adi', 'adi', 'adi', 'custom', 'share', 'manufactur', 'inform', 'place', 'order', 'product', 'time', 'period', 'share', 'inform', 'product', 'order', 'potenti', 'manufactur', 'order', 'adi', 'custom', 'share', 'inform', 'product', 'order', 'manufactur', 'receiv', 'order', 'uncertain', 'solv', 'mathemat', 'model', 'suppli', 'chain', 'deriv', 'exact', 'express', 'form', 'approxim', 'cost', 'base', 'stock', 'level', 'variat', 'product', 'quantiti', 'manufactur', 'custom', 'adi', 'adi', 'increas', 'effect', 'certain', 'condit', 'collect', 'adi', 'custom', 'suppli', 'chain', 'chain', 'arbitrari', 'number', 'product', 'ident', 'demand', 'rate', 'chain', 'product', 'arbitrari', 'demand', 'rate', 'chain', 'valu', 'adi', 'characterist', 'suppli', 'chain', 'qualiti', 'inform', 'identifi', 'condit', 'adi', 'adi', 'cost', 'result', 'decis', 'maker', 'cost', 'save', 'adi', 'help', 'adi', 'benefici', 'suppli', 'chain']","['advanc', 'chain', 'form', 'share', 'detail', 'effect', 'maker', 'share', 'suppli', 'stock', 'base', 'model', 'mathemat', 'manufactur', 'rate', 'inform', 'demand', 'bullwhip', 'aggreg', 'qualiti', 'expect', 'close', 'arbitrari', 'improv', 'number', 'save', 'cost', 'perform', 'product', 'ident', 'cost', 'approxim', 'variat', 'decis', 'quantiti', 'forecast', 'product', 'adi', 'level']"
63,1641,"['develop', 'game', 'mainstream', 'observ', 'commonli', 'underestim', 'role', 'fring', 'activ', 'propel', 'scienc', 'technolog', 'known', 'exampl', 'war', 'foster', 'innov', 'area', 'commun', 'cryptographi', 'medicin', 'aerospac', 'erotica', 'major', 'factor', 'pioneer', 'visual', 'media', 'print', 'book', 'photographi', 'cinematographi', 'videotap', 'latest', 'onlin', 'video', 'stream', 'articl', 'aim', 'sampler', 'controversi', 'underr', 'symbiosi', 'scientif', 'comput', 'comput', 'leisur', 'entertain']","['develop', 'mainstream', 'observ', 'underestim', 'role', 'fring', 'activ', 'scienc', 'technolog', 'exampl', 'war', 'innov', 'area', 'commun', 'medicin', 'aerospac', 'erotica', 'major', 'factor', 'visual', 'media', 'book', 'cinematographi', 'videotap', 'latest', 'onlin', 'video', 'articl', 'sampler', 'controversi', 'underr', 'symbiosi', 'scientif', 'leisur', 'entertain']","['graphic', 'entertain', 'game', 'leisur', 'comput', 'comput', 'scientif']"
64,1636,"['sparc', 'ignit', 'scholarli', 'publish', 'past', 'year', 'initi', 'bring', 'librarian', 'research', 'univers', 'administr', 'independ', 'publish', 'invigor', 'scholarli', 'publish', 'marketplac', 'initi', 'advantag', 'electron', 'technolog', 'great', 'potenti', 'restor', 'scienc', 'scientist', 'author', 'outlin', 'sparc', 'scholarli', 'publish', 'academ', 'resourc', 'coalit', 'initi', 'make', 'scientif', 'journal', 'access']","['sparc', 'publish', 'past', 'year', 'bring', 'librarian', 'research', 'univers', 'administr', 'independ', 'publish', 'marketplac', 'initi', 'electron', 'technolog', 'great', 'potenti', 'scienc', 'scientist', 'outlin', 'academ', 'resourc', 'coalit', 'initi', 'make', 'scientif', 'journal', 'access']","['resourc', 'access', 'sparc', 'coalit', 'initi', 'electron', 'scholarli', 'academ', 'publish', 'scientif', 'journal']"
65,1626,"['modifi', 'formula', 'mean', 'squar', 'converg', 'lm', 'algorithm', 'describ', 'mean', 'squar', 'converg', 'lm', 'algorithm', 'updat', 'formula', 'base', 'independ', 'assumpt', 'bring', 'explicit', 'error', 'especi', 'step', 'size', 'larg', 'modifi', 'formula', 'describ', 'converg', 'propos', 'simul', 'support', 'propos', 'formula', 'differ', 'condit']","['modifi', 'formula', 'mean', 'squar', 'converg', 'algorithm', 'mean', 'squar', 'converg', 'lm', 'updat', 'formula', 'independ', 'assumpt', 'explicit', 'error', 'size', 'larg', 'modifi', 'formula', 'converg', 'simul', 'support', 'formula', 'differ', 'condit']","['mean', 'updat', 'squar', 'independ', 'modifi', 'filter', 'converg', 'algorithm', 'formula', 'lm', 'filter', 'assumpt', 'adapt']"
66,1654,"['numer', 'valid', 'solut', 'complementar', 'problem', 'nonlinear', 'case', 'paper', 'propos', 'valid', 'method', 'solut', 'nonlinear', 'complementar', 'problem', 'valid', 'procedur', 'perform', 'comput', 'test', 'result', 'test', 'posit', 'guarante', 'given', 'multi', 'dimension', 'interv', 'includ', 'solut', 'exclud', 'solut', 'nonlinear', 'complementar', 'problem']","['numer', 'valid', 'solut', 'complementar', 'problem', 'nonlinear', 'case', 'paper', 'valid', 'method', 'solut', 'complementar', 'problem', 'procedur', 'perform', 'comput', 'test', 'result', 'test', 'posit', 'dimension', 'interv', 'solut', 'exclud', 'solut', 'complementar', 'problem']","['test', 'comput', 'valid', 'problem', 'numer', 'optim', 'complementar', 'nonlinear']"
67,1779,"['mayb', 'late', 'join', 'circu', 'book', 'midlif', 'career', 'manag', 'midcar', 'librarian', 'look', 'career', 'manag', 'help', 'bookshelf', 'face', 'thousand', 'choic', 'articl', 'review', 'thirteen', 'popular', 'career', 'self', 'help', 'book', 'review', 'book', 'cover', 'variou', 'aspect', 'career', 'manag', 'provid', 'inform', 'best', 'suit', 'particular', 'goal', 'includ', 'career', 'chang', 'career', 'tune', 'person', 'profession', 'self', 'evalu', 'comment', 'reflect', 'issu', 'midcar', 'profession']","['late', 'join', 'circu', 'book', 'career', 'manag', 'midcar', 'career', 'manag', 'help', 'face', 'thousand', 'choic', 'articl', 'thirteen', 'popular', 'career', 'self', 'help', 'book', 'book', 'variou', 'aspect', 'manag', 'provid', 'inform', 'particular', 'goal', 'career', 'chang', 'career', 'person', 'profession', 'self', 'evalu', 'comment', 'issu', 'profession']","['self', 'manag', 'help', 'person', 'profession', 'evalu', 'librarian', 'book', 'chang', 'librari', 'midlif', 'career']"
68,1644,"['experiment', 'evalu', 'comprehens', 'aspect', 'knowledg', 'structur', 'deriv', 'induct', 'techniqu', 'case', 'studi', 'industri', 'fault', 'diagnosi', 'machin', 'induct', 'extens', 'use', 'order', 'develop', 'knowledg', 'base', 'decis', 'support', 'system', 'predict', 'system', 'extent', 'develop', 'domain', 'expert', 'comprehend', 'knowledg', 'structur', 'gain', 'use', 'insight', 'basi', 'decis', 'make', 'challeng', 'research', 'issu', 'articl', 'examin', 'knowledg', 'structur', 'gener', 'induct', 'techniqu', 'fault', 'diagnost', 'task', 'propos', 'use', 'model', 'human', 'learn', 'order', 'guid', 'process', 'make', 'comprehens', 'result', 'machin', 'induct', 'model', 'learn', 'use', 'gener', 'hierarch', 'represent', 'diagnost', 'knowledg', 'adjust', 'level', 'abstract', 'vari', 'goal', 'structur', 'shallow', 'deep', 'one', 'comprehens', 'assess', 'global', 'way', 'experiment', 'comparison', 'subject', 'requir', 'acquir', 'knowledg', 'structur', 'transfer', 'new', 'task', 'method', 'address', 'issu', 'comprehens', 'appear', 'promis', 'especi', 'machin', 'induct', 'techniqu', 'inflex', 'regard', 'number', 'sort', 'intervent', 'allow', 'develop']","['experiment', 'evalu', 'comprehens', 'aspect', 'structur', 'induct', 'techniqu', 'case', 'industri', 'fault', 'diagnosi', 'machin', 'induct', 'order', 'knowledg', 'base', 'decis', 'support', 'system', 'predict', 'system', 'extent', 'develop', 'expert', 'knowledg', 'structur', 'use', 'insight', 'basi', 'decis', 'research', 'issu', 'articl', 'examin', 'structur', 'induct', 'techniqu', 'fault', 'diagnost', 'task', 'propos', 'model', 'human', 'order', 'guid', 'process', 'comprehens', 'result', 'machin', 'induct', 'model', 'gener', 'hierarch', 'represent', 'diagnost', 'knowledg', 'level', 'abstract', 'goal', 'structur', 'deep', 'one', 'comprehens', 'global', 'way', 'experiment', 'comparison', 'subject', 'knowledg', 'structur', 'new', 'task', 'issu', 'comprehens', 'machin', 'induct', 'techniqu', 'inflex', 'regard', 'number', 'sort', 'intervent', 'develop']","['represent', 'system', 'industri', 'diagnosi', 'predict', 'knowledg', 'model', 'c4.5', 'comprehens', 'aspect', 'induct', 'techniqu', 'plant', 'human', 'techniqu', 'structur', 'case', 'experiment', 'evalu', 'base', 'fault', 'diagnost', 'studi', 'learn', 'support', 'decis']"
69,1639,"['new', 'hub', 'gear', 'algorithm', 'exchang', 'warwick', 'univers', 'consid', 'typic', '1960', 'middl', 'road', 'redbrick', 'institut', 'known', 'distinct', '2001', 'research', 'assess', 'exercis', 'rae', 'show', 'research', 'fifth', 'highli', 'rate', 'countri', 'outstand', 'standard', 'scienc', 'impress', 'perform', 'rightli', 'given', 'warwick', 'certain', 'muscl', 'flex', 'effect', 'aid', 'snappi', 'approach', 'make', 'thing', 'happen', 'leav', 'older', 'institut', 'stand', 'result', 'brand', 'new', 'centr', 'scientif', 'comput', 'csc', 'launch', 'coupl', 'year', 'initi', 'concept']","['new', 'hub', 'gear', 'algorithm', 'exchang', 'warwick', 'univers', 'typic', 'middl', 'road', 'redbrick', 'institut', 'distinct', 'research', 'assess', 'exercis', 'rae', 'research', 'fifth', 'countri', 'outstand', 'standard', 'scienc', 'impress', 'perform', 'certain', 'muscl', 'snappi', 'approach', 'thing', 'happen', 'leav', 'institut', 'result', 'brand', 'new', 'centr', 'scientif', 'csc', 'coupl', 'year', 'initi', 'concept']","['warwick', 'univers', 'centr', 'comput', 'scientif']"
70,1912,"['novel', 'preterm', 'respiratori', 'mechan', 'activ', 'simul', 'test', 'perform', 'neonat', 'pulmonari', 'ventil', 'patient', 'activ', 'simul', 'propos', 'capabl', 'reproduc', 'valu', 'paramet', 'pulmonari', 'mechan', 'healthi', 'newborn', 'preterm', 'patholog', 'infant', 'implement', 'prototyp', 'abl', 'let', 'oper', 'choos', 'respiratori', 'pattern', 'time', 'apnea', 'episod', 'cough', 'sob', 'continu', 'regul', 'control', 'paramet', 'character', 'pulmonari', 'final', 'reproduc', 'attempt', 'breath', 'preterm', 'infant', 'take', 'account', 'limit', 'chosen', 'applic', 'field', 'preliminari', 'autocalibr', 'phase', 'automat', 'carri', 'propos', 'devic', 'accuraci', 'reliabl', 'order', 'estim', 'previous', 'indic', 'valu', 'consid', 'satisfactori', 'light', 'field', 'applic', 'small', 'valu', 'simul', 'paramet', 'final', 'achiev', 'metrolog', 'characterist', 'allow', 'describ', 'neonat', 'simul', 'adopt', 'refer', 'devic', 'test', 'perform', 'neonat', 'ventil', 'specif', 'measur', 'time', 'elaps', 'occurr', 'potenti', 'danger', 'condit', 'patient', 'activ', 'correspond', 'alarm', 'test', 'ventil']","['novel', 'preterm', 'respiratori', 'mechan', 'activ', 'simul', 'test', 'perform', 'neonat', 'pulmonari', 'ventil', 'activ', 'simul', 'capabl', 'valu', 'paramet', 'pulmonari', 'mechan', 'healthi', 'newborn', 'preterm', 'patholog', 'infant', 'prototyp', 'abl', 'let', 'oper', 'respiratori', 'pattern', 'time', 'episod', 'sob', 'control', 'paramet', 'pulmonari', 'attempt', 'preterm', 'infant', 'account', 'limit', 'applic', 'field', 'preliminari', 'autocalibr', 'phase', 'propos', 'devic', 'accuraci', 'reliabl', 'order', 'valu', 'satisfactori', 'light', 'field', 'applic', 'small', 'valu', 'paramet', 'metrolog', 'characterist', 'neonat', 'simul', 'refer', 'devic', 'test', 'perform', 'neonat', 'ventil', 'time', 'danger', 'condit', 'patient', 'activ', 'alarm', 'ventil']","['diseas', 'airway', 'infant', 'newborn', 'ventilatori', 'variabl', 'pneumatic/mechan', 'doubl', 'model', 'respiratori', 'pulmonari', 'clamp', 'complianc', 'phase', 'accuraci', 'time', 'neonat', 'simul', 'preterm', 'unit', 'softwar', 'pressur', 'control', 'transduc', 'healthi', 'activ', 'patholog', 'reliabl', 'patient', 'artifici', 'ventil', 'mechan', 'trachea', 'upper', 'equip', 'resist', 'compart', 'support', 'electron', 'autocalibr', 'intens', 'care', 'apnea']"
71,1817,"['nonlinear', 'adapt', 'control', 'slide', 'mode', 'state', 'perturb', 'observ', 'paper', 'present', 'nonlinear', 'adapt', 'control', 'nac', 'singl', 'input', 'singl', 'output', 'feedback', 'linearis', 'nonlinear', 'system', 'slide', 'mode', 'state', 'perturb', 'observ', 'design', 'estim', 'state', 'perturb', 'includ', 'combin', 'effect', 'nonlinear', 'uncertainti', 'extern', 'disturb', 'nac', 'design', 'doe', 'requir', 'detail', 'nonlinear', 'model', 'state', 'possess', 'adapt', 'capabl', 'deal', 'paramet', 'uncertainti', 'unmodel', 'dynam', 'extern', 'disturb', 'converg', 'observ', 'stabil', 'analysi', 'control', 'observ', 'given', 'propos', 'control', 'scheme', 'appli', 'control', 'synchron', 'gener', 'comparison', 'state', 'feedback', 'linearis', 'control', 'flc', 'simul', 'studi', 'carri', 'base', 'singl', 'gener', 'infinit', 'bu', 'power', 'perform', 'control', 'observ']","['nonlinear', 'adapt', 'control', 'mode', 'state', 'perturb', 'paper', 'present', 'nonlinear', 'adapt', 'control', 'nac', 'singl', 'input', 'singl', 'output', 'feedback', 'linearis', 'nonlinear', 'system', 'mode', 'state', 'perturb', 'observ', 'estim', 'state', 'combin', 'effect', 'nonlinear', 'extern', 'disturb', 'nac', 'design', 'detail', 'nonlinear', 'model', 'state', 'adapt', 'capabl', 'deal', 'paramet', 'uncertainti', 'dynam', 'extern', 'disturb', 'converg', 'stabil', 'analysi', 'control', 'control', 'scheme', 'control', 'synchron', 'gener', 'comparison', 'state', 'feedback', 'control', 'flc', 'simul', 'studi', 'singl', 'gener', 'infinit', 'bu', 'power', 'perform', 'control', 'observ']","['mode', 'observ', 'system', 'converg', 'extern', 'infinit', 'perturb', 'unmodel', 'siso', 'slide', 'bu', 'adapt', 'feedback', 'flc', 'control', 'nac', 'uncertainti', 'paramet', 'control', 'singl', 'linearis', 'dynam', 'linearis', 'nonlinear', 'gener', 'disturb', 'power', 'synchron', 'state']"
72,1485,"['telemedicin', 'manag', 'cervic', 'disloc', 'mobil', 'neurosurgeon', 'neurosurg', 'team', 'normal', 'locat', 'specialist', 'centr', 'frequent', 'use', 'teleradiolog', 'make', 'decis', 'transfer', 'patient', 'nearest', 'neurosurg', 'depart', 'decis', 'depend', 'type', 'patholog', 'clinic', 'statu', 'patient', 'prognosi', 'transfer', 'patient', 'possibl', 'exampl', 'unstabl', 'clinic', 'statu', 'mobil', 'neurosurg', 'team', 'use', 'report', 'case', 'dealt', 'remot', 'french', 'militari', 'airborn', 'surgic', 'unit', 'republ', 'chad', 'unit', 'provid', 'health', 'care', 'french', 'militari', 'personnel', 'station', 'provid', 'free', 'medic', 'care', 'local', 'popul', 'conduct', '100', 'oper', 'month', 'unit', 'compris', 'surgeon', 'orthopaed', 'gener', 'surgeon', 'anaesthetist', 'anaesthet', 'nurs', 'oper', 'room', 'nurs', 'nurs', 'paramed', 'secretari', 'civilian', 'patient', 'present', 'unstabl', 'cervic', 'trauma', 'mobil', 'neurosurgeon', 'oper', 'use', 'telemedicin', 'surgeri']","['telemedicin', 'manag', 'cervic', 'disloc', 'mobil', 'neurosurgeon', 'neurosurg', 'team', 'specialist', 'centr', 'teleradiolog', 'decis', 'transfer', 'patient', 'neurosurg', 'depart', 'decis', 'type', 'patholog', 'clinic', 'statu', 'patient', 'prognosi', 'transfer', 'patient', 'possibl', 'exampl', 'unstabl', 'clinic', 'statu', 'mobil', 'neurosurg', 'team', 'report', 'case', 'dealt', 'remot', 'french', 'militari', 'airborn', 'surgic', 'unit', 'republ', 'unit', 'health', 'care', 'french', 'militari', 'personnel', 'free', 'medic', 'care', 'local', 'popul', 'oper', 'month', 'unit', 'surgeon', 'gener', 'surgeon', 'anaesthetist', 'anaesthet', 'nurs', 'room', 'nurs', 'paramed', 'secretari', 'civilian', 'patient', 'unstabl', 'cervic', 'trauma', 'mobil', 'neurosurgeon', 'use', 'telemedicin', 'surgeri']","['trauma', 'militari', 'manag', 'remot', 'personnel', 'surgic', 'mobil', 'teleradiolog', 'unit', 'republ', 'cervic', 'neurosurgeon', 'civilian', 'patient', 'disloc', 'unstabl', 'french', 'health', 'surgeri', 'chad', 'telemedicin', 'airborn', 'care']"
73,1852,"['design', 'perform', 'evalu', 'altern', 'xml', 'storag', 'strategi', 'paper', 'studi', 'strategi', 'store', 'xml', 'document', 'includ', 'leav', 'document', 'file', 'use', 'relat', 'databas', 'use', 'object', 'manag', 'implement', 'evalu', 'approach', 'use', 'number', 'xqueri', 'queri', 'number', 'interest', 'insight', 'gain', 'experi', 'summari', 'advantag', 'disadvantag', 'approach', 'present']","['design', 'perform', 'evalu', 'altern', 'xml', 'storag', 'strategi', 'paper', 'studi', 'strategi', 'xml', 'document', 'leav', 'document', 'file', 'relat', 'databas', 'object', 'manag', 'implement', 'evalu', 'approach', 'number', 'xqueri', 'queri', 'number', 'interest', 'insight', 'experi', 'summari', 'advantag', 'disadvantag', 'approach']","['storag', 'manag', 'object', 'xml', 'document', 'file', 'evalu', 'databas', 'relat', 'perform', 'xqueri', 'queri']"
74,190,"['design', 'gain', 'schedul', 'trajectori', 'track', 'control', 'auv', 'applic', 'new', 'methodolog', 'propos', 'design', 'trajectori', 'track', 'control', 'autonom', 'vehicl', 'design', 'techniqu', 'build', 'gain', 'schedul', 'control', 'theori', 'applic', 'design', 'trajectori', 'track', 'control', 'prototyp', 'autonom', 'underwat', 'vehicl', 'auv', 'effect', 'advantag', 'new', 'control', 'law', 'deriv', 'illustr', 'simul', 'use', 'set', 'non', 'linear', 'equat', 'motion', 'vehicl']","['design', 'gain', 'schedul', 'trajectori', 'control', 'auv', 'applic', 'new', 'methodolog', 'design', 'trajectori', 'control', 'autonom', 'vehicl', 'design', 'techniqu', 'control', 'theori', 'applic', 'design', 'trajectori', 'control', 'prototyp', 'autonom', 'underwat', 'vehicl', 'auv', 'effect', 'new', 'control', 'law', 'illustr', 'simul', 'non', 'linear', 'equat', 'motion', 'vehicl']","['control', 'theori', 'underwat', 'equat', 'schedul', 'trajectori', 'gain', 'schedul', 'control', 'vehicl', 'design', 'track', 'motion', 'vehicl', 'nonlinear', 'autonom', 'law']"
75,1478,"['effect', 'work', 'pace', 'particip', 'particip', 'key', 'forc', 'electromyographi', 'fatigu', 'laboratori', 'studi', 'conduct', 'determin', 'effect', 'work', 'pace', 'type', 'forc', 'electromyograph', 'emg', 'activ', 'subject', 'discomfort', 'particip', 'type', 'faster', 'type', 'forc', 'finger', 'flexor', 'extensor', 'emg', 'activ', 'increas', 'linearli', 'increas', 'subject', 'discomfort', 'sharp', 'threshold', 'particip', 'self', 'select', 'pace', 'maximum', 'type', 'speed', 'result', 'suggest', 'particip', 'self', 'select', 'type', 'pace', 'maxim', 'type', 'speed', 'minim', 'discomfort', 'fastest', 'typist', 'did', 'produc', 'significantli', 'finger', 'flexor', 'emg', 'activ', 'did', 'produc', 'proportion', 'finger', 'extensor', 'emg', 'activ', 'compar', 'slower', 'typist', 'hypothes', 'fast', 'typist', 'use', 'differ', 'muscl', 'recruit', 'pattern', 'allow', 'effici', 'slower', 'typist', 'strike', 'key', 'addit', 'faster', 'typist', 'experi', 'discomfort', 'slow', 'typist', 'find', 'rel', 'pace', 'type', 'import', 'actual', 'type', 'speed', 'regard', 'discomfort', 'muscl', 'activ', 'result', 'suggest', 'typist', 'benefit', 'skill', 'train', 'increas', 'maximum', 'type', 'speed', 'potenti', 'applic', 'research', 'includ', 'skill', 'train', 'typist']","['effect', 'pace', 'particip', 'particip', 'forc', 'electromyographi', 'fatigu', 'laboratori', 'studi', 'determin', 'effect', 'pace', 'forc', 'electromyograph', 'emg', 'activ', 'subject', 'discomfort', 'particip', 'forc', 'finger', 'flexor', 'extensor', 'emg', 'activ', 'linearli', 'increas', 'subject', 'discomfort', 'sharp', 'threshold', 'particip', 'pace', 'maximum', 'speed', 'result', 'particip', 'pace', 'maxim', 'speed', 'minim', 'fastest', 'typist', 'finger', 'flexor', 'emg', 'activ', 'finger', 'extensor', 'emg', 'activ', 'slower', 'typist', 'fast', 'typist', 'differ', 'muscl', 'recruit', 'pattern', 'effici', 'slower', 'typist', 'key', 'addit', 'typist', 'slow', 'typist', 'find', 'rel', 'pace', 'import', 'actual', 'speed', 'regard', 'discomfort', 'muscl', 'activ', 'result', 'typist', 'skill', 'increas', 'maximum', 'speed', 'potenti', 'applic', 'research', 'skill', 'train', 'typist']","['effect', 'pattern', 'finger', 'recruit', 'pace', 'typist', 'train', 'muscl', 'key', 'subject', 'forc', 'skill', 'emg', 'activ', 'work', 'speed', 'discomfort', 'flexor', 'type']"
